instance_names,utilizations,tot_energy,noc_energy,dram_energy,comp_energy,memory_peak
Tile,0.9545657643102528,233253.7965272312,2172.2459596603976,231079.31133616538,2.2392314056558833,1.50390625
Tile,0.9607382589342054,232594.51329758175,2165.3880206315594,230426.8930868237,2.2321901265187116,1.13671875
Tile,0.9773696243868114,238749.52922009188,2223.330535855423,236523.90678919735,2.2918950390678123,1.669921875
Tile,0.9564014043586666,246298.87029345427,2293.4957906339764,244003.01027334892,2.3642294714592076,2.02392578125
Tile,0.9616916570254836,237422.75092062904,2210.5563580066178,235209.91581929452,2.2787433279355636,1.4931640625
Tile,0.9718238378279819,235570.86157804393,2194.232096612616,233374.36760187946,2.2618795514606482,1.49755859375
Tile,0.9538183238461849,247216.7118535019,2300.118542645176,244914.22217898912,2.371131867663001,1.10888671875
Tile,0.9609978642570438,225270.4785878151,2097.1893099399826,223171.12738983473,2.1618880400324105,2.44140625
Tile,0.969996851806,237711.1398310693,2211.6849551739497,235497.17490816003,2.279967735393215,1.1220703125
Tile,0.9556650549572633,242753.05238110712,2259.990023610064,240490.73264803443,2.3297094625894013,1.1484375
Tile,0.9468489965722743,238745.93368020502,2221.576293390901,236522.0672326937,2.2901541206062515,0.96728515625
Tile,0.9675018149984412,243608.84483893236,2267.6128804559203,241338.8943774967,2.3375809793254345,1.255859375
Tile,0.947856612692919,245448.7107563197,2285.346595030933,243161.00832322644,2.35583806261704,1.3369140625
Tile,0.965504865338132,243361.67608821593,2265.8880677399757,241093.45224010508,2.3357803709139318,1.15869140625
Tile,0.9538432953538282,232854.2564269162,2167.2160213815296,230684.80630788475,2.234097650145952,4.09130859375
Tile,0.9511190828154107,233458.89449232,2172.0603313017828,231284.5950388566,2.239122161470027,1.3740234375
Tile,0.966615422752991,242129.0311320542,2253.03100459816,239873.6775466434,2.3225808130670216,1.37060546875
Tile,0.9640278782997871,259423.10643783127,2414.6109311101145,257006.0063838661,2.4891228550080804,1.306640625
Tile,0.9721652313821272,240802.51058416427,2239.595357025209,238560.606453894,2.3087732450080405,2.71044921875
Tile,0.9526520622609073,232927.60882312967,2167.808931299668,230757.5651794519,2.2347123778916673,1.3798828125
Tile,0.9631368920897413,247702.9772269463,2304.348834707439,245396.2528879466,2.375504292556738,1.810546875
Tile,0.949804451821771,248793.74380469334,2317.057209386962,246474.29809067227,2.3885046343752894,1.310546875
Tile,0.9602630342167502,223590.7756798031,2079.9553205265447,221508.67617432427,2.1441849523456455,3.48046875
Tile,0.964543873283389,247157.87247727622,2298.283005275241,244857.2201818256,2.3692901753703595,2.6181640625
Tile,0.9744130551778201,231439.58824259846,2152.134030678936,229285.23558660795,2.2186253116583003,1.2861328125
Tile,0.9583864372756127,232353.30681682084,2160.685683238339,230190.39369457177,2.2274390108971214,1.00390625
Tile,0.9560015359476085,241626.70503873072,2248.16552165451,239376.22194443955,2.3175726366125047,1.474609375
Tile,0.9712586037231014,266122.46179327136,2472.7495058973354,263647.1630665655,2.5492208080768717,1.03125
Tile,0.9591843216888447,242583.90566229113,2254.8605821915744,240326.72051900017,2.324561099260999,3.3974609375
Tile,0.9509233486995751,247430.12688550056,2301.1222755592385,245126.6324048448,2.3722050964175176,1.6435546875
Tile,0.9509334737816366,226427.86487097509,2105.536367780428,224320.15791543422,2.1705877601608887,2.37353515625
Tile,0.9528403261583375,237403.4578006643,2209.446604971877,235191.73355989822,2.2776357941438437,1.90966796875
Tile,0.9467330169016286,256090.97669374113,2377.757872531461,253710.7674597586,2.451361451392505,1.25244140625
Tile,0.9564887456081071,241919.05145082736,2248.7874971892343,239667.94565754486,2.318296093264228,1.1494140625
Tile,0.9664596987174024,240149.96926083404,2234.2054914781816,237913.4605791046,2.3031902509397,4.21240234375
Tile,0.9633303987914984,244351.40408037187,2270.969195077033,242078.09370506054,2.3411802341457553,2.3251953125
Tile,0.9576697574332395,246231.47411158157,2288.5144944497165,243940.60035198825,2.359265143753577,4.2939453125
Tile,0.967793221870635,260240.8223408243,2418.2029206696984,257820.12643691318,2.492983241398392,2.470703125
Tile,0.9590266737492402,256441.92794065975,2382.640627989419,254056.83098114753,2.4563315231169454,5.04638671875
Tile,0.9496125639447092,245464.6309288308,2281.4085375750647,243180.87045258583,2.351938669915624,5.986328125
Tile,0.9726009081719795,257292.57824565412,2389.3580524415256,254900.75688992726,2.46330328537834,6.5400390625
Tile,0.9576258984767119,244391.9453856727,2270.540827530317,242119.06378790917,2.3407702331124383,2.1015625
Tile,0.957472622547525,246949.536597433,2294.0600805871763,244653.11149037897,2.365026466348056,6.2099609375
Tile,0.9610696928995622,236887.84071585536,2200.6164306309456,234684.9555940696,2.2686911547880553,1.60205078125
Tile,0.9611913934823428,225717.7011290698,2096.928982380156,223618.61035362416,2.161793065461423,4.890625
Tile,0.9621804856798977,245947.21293882772,2283.951313736124,243660.9069887772,2.354636314155741,2.462890625
Tile,0.9500898304786621,235132.26089282948,2182.500181042518,232947.51062630446,2.250085482057358,3.841796875
Tile,0.9605811592657314,244815.95812910894,2273.5439753433625,242540.07025072828,2.343903037494744,4.3662109375
Tile,0.9526657020476017,244110.58402517295,2268.184396209016,241840.06129816445,2.338330799710039,3.82958984375
Tile,0.9440121474684432,241810.84381608583,2244.2583164170906,239564.27173445147,2.313765217754476,2.345703125
Tile,0.9607040296417294,237601.16673107556,2206.387579651857,235392.5044769935,2.2746744301307946,5.14111328125
Tile,0.9521595845465495,227021.37304488113,2108.247224283408,224910.95232804108,2.173492556781052,3.23388671875
Tile,0.9575927710039792,237575.32245659814,2205.073709656955,235367.97538484904,2.2733620919971544,3.53564453125
Tile,0.9550482353584869,224658.3307418118,2085.237733856489,222570.94319513594,2.1498128194839135,3.05322265625
